Date,Open,High,Low,Close,Adj Close,Volume
2012-07-18,7132.649902,7132.649902,7046.089844,7049.049805,7049.023926,1416600
2012-07-19,7109.330078,7163.750000,7098.180176,7148.569824,7148.542969,1587200
2012-07-20,7136.479980,7164.680176,7130.709961,7164.680176,7164.653320,1183400
2012-07-23,7105.990234,7105.990234,6996.180176,7028.729980,7028.704102,1392000
2012-07-24,7004.439941,7015.759766,6968.779785,7008.350098,7008.324219,1498200
2012-07-25,6932.120117,7036.950195,6922.729980,6979.129883,6979.104004,1588400
2012-07-26,7012.939941,7023.979980,6963.569824,6970.689941,6970.664063,1604200
2012-07-27,7060.430176,7124.490234,7045.310059,7124.490234,7124.463379,1832200
2012-07-30,7159.209961,7184.310059,7146.069824,7158.879883,7158.853027,1782200
2012-07-31,7140.529785,7270.490234,7140.529785,7270.490234,7270.462402,2121200
2012-08-01,7242.580078,7273.620117,7223.169922,7267.959961,7267.932129,1899400
2012-08-03,7220.509766,7235.629883,7186.779785,7217.509766,7217.482422,1885600
2012-08-06,7311.740234,7340.560059,7276.600098,7286.330078,7286.302246,2001000
2012-08-07,7289.890137,7300.990234,7265.959961,7295.459961,7295.432129,1793000
2012-08-08,7331.589844,7357.419922,7302.899902,7319.799805,7319.771973,2231000
2012-08-09,7341.870117,7435.000000,7341.870117,7433.700195,7433.672363,2654200
2012-08-10,7443.359863,7458.229980,7409.430176,7441.120117,7441.092285,2080400
2012-08-13,7495.810059,7495.810059,7423.839844,7436.299805,7436.271973,1704200
2012-08-14,7447.029785,7520.649902,7447.029785,7479.250000,7479.222168,2058600
2012-08-15,7489.810059,7489.810059,7442.720215,7467.740234,7467.712402,1840400
2012-08-16,7475.680176,7515.020020,7456.399902,7490.209961,7490.182129,2097200
2012-08-17,7502.850098,7516.709961,7467.919922,7467.919922,7467.892090,1945200
2012-08-20,7482.049805,7485.160156,7422.439941,7431.910156,7431.882324,1526800
2012-08-21,7459.500000,7536.319824,7459.500000,7506.810059,7506.782227,1986600
2012-08-22,7495.870117,7501.259766,7461.069824,7496.580078,7496.552246,1721000
2012-08-23,7486.580078,7519.029785,7475.089844,7505.169922,7505.142090,1747800
2012-08-24,7479.569824,7494.359863,7454.850098,7477.529785,7477.501953,1779200
2012-08-27,7504.450195,7523.540039,7457.750000,7468.220215,7468.192383,1568200
2012-08-28,7440.560059,7445.080078,7359.830078,7361.939941,7361.912109,1746800
2012-08-29,7379.479980,7405.299805,7368.399902,7391.149902,7391.122070,1451600
2012-08-30,7372.060059,7404.939941,7360.100098,7371.439941,7371.412109,1892600
2012-08-31,7363.250000,7406.520020,7363.250000,7397.060059,7397.032227,1582800
2012-09-03,7430.399902,7462.149902,7389.680176,7450.529785,7450.501953,1820400
2012-09-04,7471.310059,7479.009766,7440.029785,7451.350098,7451.322266,1888800
2012-09-05,7429.930176,7429.930176,7364.680176,7367.439941,7367.412109,1910000
2012-09-06,7383.040039,7390.759766,7313.560059,7326.720215,7326.692383,1820200
2012-09-07,7434.430176,7446.100098,7409.879883,7424.910156,7424.882324,2176200
2012-09-10,7435.339844,7482.740234,7435.339844,7482.740234,7482.712402,2304200
2012-09-11,7497.229980,7509.160156,7468.180176,7485.129883,7485.102051,1837000
2012-09-12,7518.680176,7571.419922,7515.040039,7570.450195,7570.421387,2700400
2012-09-13,7577.160156,7594.759766,7557.279785,7578.799805,7578.770996,2330000
2012-09-14,7660.379883,7738.049805,7660.379883,7738.049805,7738.020996,3645800
2012-09-17,7768.450195,7778.060059,7725.899902,7762.220215,7762.191406,3299400
2012-09-18,7740.569824,7757.040039,7714.430176,7734.259766,7734.230957,2445600
2012-09-19,7739.520020,7781.910156,7726.350098,7781.910156,7781.881348,2740400
2012-09-20,7781.810059,7785.470215,7704.609863,7727.549805,7727.520996,2531400
2012-09-21,7763.290039,7765.009766,7737.029785,7754.589844,7754.561035,2249600
2012-09-24,7760.330078,7781.549805,7706.950195,7768.299805,7768.270996,2099200
2012-09-25,7766.439941,7789.390137,7720.439941,7734.129883,7734.101074,2068400
2012-09-26,7702.770020,7708.899902,7649.500000,7669.629883,7669.601074,2122800
2012-09-27,7665.890137,7699.229980,7658.509766,7683.799805,7683.770996,1925200
2012-09-28,7704.229980,7721.290039,7665.350098,7715.160156,7715.131348,2022400
2012-10-01,7702.120117,7707.890137,7657.879883,7675.720215,7675.691406,1410200
2012-10-02,7703.100098,7726.609863,7683.029785,7718.680176,7718.651367,1613000
2012-10-03,7727.479980,7727.529785,7680.979980,7684.629883,7684.601074,1531200
2012-10-04,7678.479980,7689.080078,7621.379883,7682.339844,7682.311035,1783200
2012-10-05,7694.049805,7721.930176,7675.479980,7690.649902,7690.621094,1803200
2012-10-08,7707.970215,7707.970215,7612.870117,7615.890137,7615.861328,1545200
2012-10-09,7593.580078,7631.959961,7590.750000,7592.009766,7591.980957,1845000
2012-10-11,7494.580078,7501.220215,7448.060059,7451.720215,7451.692383,1956600
2012-10-12,7456.509766,7478.509766,7398.799805,7437.040039,7437.012207,1560800
2012-10-15,7433.220215,7433.680176,7392.609863,7418.899902,7418.872070,1186200
2012-10-16,7437.790039,7471.020020,7437.790039,7471.020020,7470.992188,1487000
2012-10-17,7505.410156,7518.359863,7450.290039,7464.399902,7464.372070,1839800
2012-10-18,7474.069824,7495.450195,7448.060059,7465.410156,7465.382324,1300800
2012-10-19,7443.609863,7449.220215,7402.660156,7408.759766,7408.731934,1410400
2012-10-22,7333.240234,7373.040039,7310.790039,7373.040039,7373.012207,1241400
2012-10-23,7367.459961,7375.500000,7326.390137,7337.479980,7337.452148,1201000
2012-10-24,7288.140137,7348.450195,7274.879883,7314.879883,7314.852051,1380800
2012-10-25,7329.500000,7339.209961,7260.000000,7262.080078,7262.052246,1509400
2012-10-26,7291.979980,7298.479980,7132.770020,7134.060059,7134.033203,2529400
2012-10-29,7147.200195,7165.100098,7091.189941,7091.669922,7091.643555,1832200
2012-10-30,7131.149902,7206.350098,7131.149902,7182.589844,7182.562500,1781000
2012-10-31,7220.020020,7222.839844,7139.169922,7166.049805,7166.022949,1588000
2012-11-01,7141.970215,7188.229980,7050.049805,7179.640137,7179.612793,1918000
2012-11-02,7232.200195,7235.129883,7199.569824,7210.470215,7210.442871,1967600
2012-11-05,7200.770020,7216.299805,7161.700195,7185.359863,7185.332520,1253800
2012-11-06,7223.020020,7236.680176,7165.580078,7236.680176,7236.652832,1262000
2012-11-07,7249.750000,7287.180176,7220.040039,7287.180176,7287.152344,1593400
2012-11-08,7229.000000,7242.629883,7190.990234,7242.629883,7242.602539,1573400
2012-11-09,7206.160156,7302.270020,7170.290039,7293.220215,7293.192383,1911000
2012-11-12,7303.930176,7307.589844,7264.020020,7267.750000,7267.722168,1519200
2012-11-13,7262.649902,7262.649902,7129.870117,7136.049805,7136.022949,1702800
2012-11-14,7141.580078,7165.859863,7107.779785,7159.750000,7159.723145,1287400
2012-11-15,7132.020020,7158.740234,7066.279785,7143.839844,7143.812988,1327800
2012-11-16,7125.240234,7194.279785,7108.839844,7130.069824,7130.042969,1422200
2012-11-19,7134.709961,7162.120117,7125.209961,7129.040039,7129.013184,1214400
2012-11-20,7179.100098,7189.100098,7141.160156,7145.770020,7145.743164,1228800
2012-11-21,7150.240234,7169.399902,7061.870117,7088.490234,7088.463867,1433800
2012-11-22,7116.799805,7134.779785,7097.379883,7105.759766,7105.733398,1171600
2012-11-23,7148.970215,7326.009766,7148.970215,7326.009766,7325.981934,2264600
2012-11-26,7372.379883,7407.370117,7370.279785,7407.370117,7407.342285,2199600
2012-11-27,7408.740234,7436.779785,7384.970215,7430.200195,7430.172363,1985400
2012-11-28,7418.419922,7434.930176,7385.910156,7434.930176,7434.902344,1973000
2012-11-29,7468.930176,7521.520020,7466.490234,7503.549805,7503.521973,2635600
2012-11-30,7519.069824,7590.689941,7515.149902,7580.169922,7580.141113,3157800
2012-12-03,7582.649902,7628.290039,7562.189941,7599.910156,7599.881348,2437800
2012-12-04,7572.109863,7600.979980,7536.660156,7600.979980,7600.951172,2494600
2012-12-05,7575.629883,7650.120117,7567.459961,7649.049805,7649.020996,3147200
2012-12-06,7660.970215,7673.620117,7616.790039,7623.259766,7623.230957,2726600
2012-12-07,7640.250000,7672.919922,7631.629883,7642.259766,7642.230957,2334600
2012-12-10,7658.390137,7669.049805,7603.250000,7609.500000,7609.471191,1913200
2012-12-11,7621.000000,7630.660156,7556.669922,7613.689941,7613.661133,2256200
2012-12-12,7653.899902,7696.020020,7645.540039,7690.189941,7690.161133,2206800
2012-12-13,7713.689941,7757.089844,7699.410156,7757.089844,7757.061035,2968600
2012-12-14,7722.879883,7723.740234,7686.319824,7698.770020,7698.741211,2683200
2012-12-17,7664.970215,7683.319824,7603.509766,7631.279785,7631.250977,2267000
2012-12-18,7620.290039,7643.740234,7616.040039,7643.740234,7643.711426,2017800
2012-12-19,7671.129883,7685.629883,7647.009766,7677.470215,7677.441406,2504600
2012-12-20,7646.129883,7646.129883,7574.560059,7595.459961,7595.431152,2252400
2012-12-21,7592.569824,7608.810059,7491.520020,7519.930176,7519.901855,2356200
2012-12-24,7542.660156,7566.089844,7520.620117,7535.520020,7535.491699,1590800
2012-12-25,7556.240234,7654.600098,7543.830078,7636.569824,7636.541016,1870600
2012-12-26,7646.509766,7683.089844,7633.830078,7634.189941,7634.161133,1974200
2012-12-27,7634.799805,7661.009766,7622.729980,7648.410156,7648.381348,1801600
2012-12-28,7700.870117,7708.310059,7665.040039,7699.500000,7699.471191,1978600
2013-01-02,7738.049805,7793.479980,7715.259766,7779.220215,7779.191406,2194600
2013-01-03,7826.339844,7855.160156,7815.290039,7836.839844,7836.810547,2964400
2013-01-04,7818.270020,7818.270020,7773.060059,7805.990234,7805.961426,2696800
2013-01-07,7797.049805,7797.049805,7725.470215,7755.089844,7755.061035,2421000
2013-01-08,7737.069824,7751.799805,7692.979980,7721.660156,7721.631348,2211200
2013-01-09,7726.399902,7763.970215,7703.229980,7738.640137,7738.611328,2471400
2013-01-10,7780.979980,7825.060059,7760.089844,7811.640137,7811.611328,3319400
2013-01-11,7843.569824,7845.359863,7801.689941,7819.149902,7819.121094,2405200
2013-01-14,7795.680176,7823.970215,7731.319824,7823.970215,7823.940918,2142800
2013-01-15,7823.509766,7823.509766,7744.390137,7765.020020,7764.991211,2520200
2013-01-16,7766.089844,7769.180176,7700.430176,7700.430176,7700.401367,2272200
2013-01-17,7748.569824,7774.970215,7603.270020,7616.640137,7616.611328,2929200
2013-01-18,7697.279785,7732.870117,7676.109863,7732.870117,7732.841309,2113400
2013-01-21,7725.359863,7739.370117,7674.180176,7724.919922,7724.891113,1515400
2013-01-22,7746.790039,7759.470215,7699.250000,7759.100098,7759.071289,1580400
2013-01-23,7773.200195,7773.200195,7730.100098,7744.180176,7744.151367,1655600
2013-01-24,7717.040039,7724.680176,7653.620117,7695.990234,7695.961426,1862000
2013-01-25,7695.250000,7704.310059,7637.200195,7672.580078,7672.551270,1697200
2013-01-28,7685.669922,7717.350098,7685.669922,7714.669922,7714.641113,1602400
2013-01-29,7744.149902,7802.000000,7739.600098,7802.000000,7801.971191,1904200
2013-01-30,7832.950195,7847.209961,7804.709961,7832.979980,7832.950684,2252800
2013-01-31,7832.870117,7850.020020,7800.899902,7850.020020,7849.990723,2116800
2013-02-01,7853.750000,7866.229980,7832.000000,7855.970215,7855.940430,1838800
2013-02-04,7882.759766,7929.970215,7880.290039,7923.160156,7923.129883,2678600
2013-02-05,7896.669922,7896.669922,7863.910156,7886.939941,7886.909668,2316000
2013-02-06,7925.259766,7941.649902,7906.649902,7906.649902,7906.619629,2554200
2013-02-18,8000.689941,8005.729980,7927.950195,7943.529785,7943.499512,2578000
2013-02-19,7974.399902,7974.399902,7946.089844,7960.879883,7960.849609,2308600
2013-02-20,8021.310059,8029.100098,7995.160156,8029.100098,8029.069336,2992000
2013-02-21,8020.520020,8020.520020,7957.459961,7957.459961,7957.429688,2235600
2013-02-22,7947.879883,7970.240234,7913.160156,7947.720215,7947.689941,2307600
2013-02-25,7986.870117,7995.109863,7947.680176,7947.680176,7947.649902,2144800
2013-02-26,7891.410156,7927.490234,7871.229980,7880.899902,7880.869629,1918400
2013-02-27,7886.029785,7912.850098,7873.290039,7897.979980,7897.949707,1921400
2013-03-01,7917.720215,7964.629883,7917.720215,7964.629883,7964.599609,2114200
2013-03-04,7966.220215,7966.220215,7849.520020,7867.339844,7867.310059,2278000
2013-03-05,7910.439941,7939.850098,7882.560059,7932.709961,7932.679688,2246200
2013-03-06,7958.109863,7982.390137,7936.859863,7950.299805,7950.269531,2329600
2013-03-07,7950.899902,7984.290039,7942.370117,7960.509766,7960.479492,2261400
2013-03-08,7981.000000,8029.140137,7981.000000,8015.140137,8015.109375,2719000
2013-03-11,8021.879883,8089.209961,8001.850098,8038.720215,8038.689453,2878800
2013-03-12,8039.000000,8063.229980,7986.589844,7994.709961,7994.679199,2738000
2013-03-13,8018.899902,8047.560059,7962.419922,7995.509766,7995.479004,2224400
2013-03-14,8002.419922,8002.709961,7946.290039,7951.759766,7951.729492,2150200
2013-03-15,7989.669922,7999.919922,7924.939941,7927.490234,7927.459961,2530400
2013-03-18,7886.689941,7888.160156,7807.609863,7811.339844,7811.311035,2031400
2013-03-19,7843.470215,7863.770020,7823.810059,7838.470215,7838.440918,1804200
2013-03-20,7834.729980,7844.540039,7786.560059,7798.029785,7798.000977,1954200
2013-03-21,7828.950195,7843.160156,7811.839844,7811.839844,7811.811035,1695800
2013-03-22,7811.520020,7832.589844,7796.220215,7796.220215,7796.191406,1727200
2013-03-25,7862.580078,7877.049805,7854.470215,7856.120117,7856.090332,1806800
2013-03-26,7873.700195,7876.680176,7845.560059,7856.359863,7856.330078,1850200
2013-03-27,7872.750000,7894.259766,7857.319824,7894.120117,7894.089844,1851200
2013-03-28,7905.709961,7905.709961,7844.839844,7866.879883,7866.850098,1813200
2013-03-29,7904.500000,7931.700195,7883.810059,7918.609863,7918.579590,1594000
2013-04-01,7934.250000,7937.729980,7896.569824,7899.240234,7899.209961,1560000
2013-04-02,7897.160156,7924.459961,7879.549805,7913.180176,7913.149902,1638000
2013-04-03,7949.120117,7954.149902,7913.770020,7942.350098,7942.319824,1919600
2013-04-08,7831.220215,7843.100098,7747.470215,7752.790039,7752.761230,2561600
2013-04-09,7766.620117,7781.129883,7714.930176,7728.540039,7728.511230,1888800
2013-04-10,7772.950195,7772.950195,7739.990234,7752.799805,7752.770996,1736400
2013-04-11,7788.580078,7857.979980,7788.580078,7857.979980,7857.950195,1842000
2013-04-12,7861.120117,7864.859863,7810.540039,7821.629883,7821.600586,1677600
2013-04-15,7815.319824,7835.120117,7753.240234,7763.529785,7763.500977,1634200
2013-04-16,7690.910156,7801.049805,7688.620117,7801.049805,7801.020996,1548000
2013-04-17,7822.810059,7822.810059,7791.529785,7809.069824,7809.041016,1906600
2013-04-18,7781.479980,7826.129883,7757.330078,7791.350098,7791.321289,1784600
2013-04-19,7868.899902,7933.720215,7862.919922,7930.799805,7930.769531,2033800
2013-04-22,7976.100098,7996.549805,7950.009766,7970.379883,7970.349609,1947200
2013-04-23,7955.919922,7968.790039,7913.600098,7942.770020,7942.739746,1876400
2013-04-24,7977.399902,8025.450195,7968.279785,8023.709961,8023.679199,2412000
2013-04-25,8015.379883,8026.459961,7994.189941,8021.750000,8021.719238,1941400
2013-04-26,8034.470215,8081.370117,8020.470215,8022.060059,8022.029297,2227800
2013-04-29,8043.709961,8046.220215,8014.270020,8029.740234,8029.709473,1796200
2013-04-30,8065.919922,8115.589844,8065.919922,8093.660156,8093.629395,2283200
2013-05-02,8111.430176,8139.490234,8095.700195,8128.509766,8128.479004,2151000
2013-05-03,8157.509766,8175.330078,8121.069824,8135.029785,8134.999023,2032400
2013-05-06,8188.479980,8197.519531,8153.959961,8169.049805,8169.019043,1971000
2013-05-07,8177.580078,8181.799805,8145.100098,8163.060059,8163.029297,1872600
2013-05-08,8177.939941,8284.089844,8177.939941,8267.089844,8267.057617,2467800
2013-05-09,8314.370117,8322.690430,8279.459961,8285.889648,8285.857422,2414000
2013-05-10,8284.379883,8297.330078,8258.620117,8280.259766,8280.227539,2270000
2013-05-13,8285.450195,8296.540039,8230.650391,8248.320313,8248.288086,1958400
2013-05-14,8272.200195,8295.410156,8233.980469,8251.820313,8251.788086,1960600
2013-05-15,8264.099609,8320.320313,8251.509766,8318.589844,8318.557617,2302600
2013-05-16,8362.490234,8414.879883,8346.450195,8390.049805,8390.017578,3446200
2013-05-17,8377.259766,8402.339844,8356.790039,8368.190430,8368.158203,2547200
2013-05-20,8364.950195,8385.679688,8347.330078,8377.049805,8377.017578,2114400
2013-05-21,8381.360352,8420.679688,8361.959961,8383.049805,8383.017578,2660600
2013-05-22,8414.059570,8439.150391,8376.209961,8398.839844,8398.807617,3031400
2013-05-23,8367.849609,8373.089844,8235.500000,8237.830078,8237.797852,3340000
2013-05-24,8273.209961,8277.559570,8172.540039,8209.780273,8209.748047,2450400
2013-05-27,8218.879883,8280.099609,8210.320313,8280.099609,8280.067383,1894000
2013-05-28,8289.150391,8303.709961,8261.540039,8263.049805,8263.017578,1988600
2013-05-29,8303.200195,8344.209961,8303.200195,8337.900391,8337.868164,2471400
2013-05-30,8316.969727,8316.969727,8228.799805,8243.290039,8243.257813,2458800
2013-05-31,8318.769531,8334.440430,8237.080078,8254.799805,8254.767578,3586800
2013-06-03,8177.970215,8225.790039,8149.450195,8201.019531,8200.987305,2142200
2013-06-04,8243.219727,8250.169922,8180.390137,8191.220215,8191.189453,2192000
2013-06-05,8195.519531,8216.309570,8161.100098,8181.910156,8181.879395,2282800
2013-06-06,8135.560059,8162.250000,8088.310059,8096.140137,8096.109375,2347800
2013-06-07,8113.950195,8146.779785,8071.979980,8095.200195,8095.169434,2536400
2013-06-10,8161.509766,8190.870117,8142.709961,8160.549805,8160.519043,1703000
2013-06-11,8178.950195,8178.950195,8116.149902,8116.149902,8116.119141,1809000
2013-06-13,8041.500000,8057.330078,7951.660156,7951.660156,7951.629883,2286800
2013-06-14,7978.750000,7989.189941,7912.370117,7937.740234,7937.709961,2085600
2013-06-17,7953.649902,7999.430176,7940.720215,7992.890137,7992.859375,1509200
2013-06-18,7994.810059,8024.950195,7955.740234,8011.020020,8010.989258,1719200
2013-06-19,8033.319824,8056.189941,8005.569824,8007.390137,8007.359375,1797800
2013-06-20,7952.359863,7962.759766,7890.930176,7898.910156,7898.879883,2156200
2013-06-21,7778.839844,7815.790039,7739.089844,7793.310059,7793.281250,3274800
2013-06-24,7788.450195,7815.100098,7744.490234,7758.029785,7758.000977,2153600
2013-06-25,7750.339844,7792.270020,7663.229980,7663.229980,7663.201172,2368000
2013-06-26,7789.339844,7821.140137,7742.200195,7784.799805,7784.770996,2405200
2013-06-27,7841.319824,7884.129883,7834.330078,7883.899902,7883.869629,2369400
2013-06-28,7928.540039,8062.209961,7891.060059,8062.209961,8062.179199,2251800
2013-07-01,8011.950195,8063.470215,7974.149902,8036.000000,8035.969238,2063400
2013-07-02,8061.839844,8064.120117,8012.790039,8015.859863,8015.829102,1986800
2013-07-03,7991.529785,7995.299805,7899.080078,7911.419922,7911.389648,2276800
2013-07-04,7919.259766,7927.080078,7877.060059,7893.720215,7893.689941,1796800
2013-07-05,7932.299805,8018.930176,7926.350098,8001.819824,8001.789063,1885000
2013-07-08,7980.109863,7992.160156,7885.000000,7886.339844,7886.309570,1742000
2013-07-09,7891.529785,7975.640137,7891.370117,7971.180176,7971.149902,1739400
2013-07-10,7974.990234,8057.919922,7974.990234,8011.689941,8011.659180,2279800
2013-07-11,8080.970215,8179.540039,8080.970215,8179.540039,8179.509277,2724800
2013-07-12,8187.859863,8220.490234,8169.919922,8220.490234,8220.458008,2277800
2013-07-15,8178.259766,8254.679688,8175.549805,8254.679688,8254.647461,2128200
2013-07-16,8243.620117,8260.110352,8222.169922,8260.110352,8260.078125,2449000
2013-07-17,8239.099609,8260.250000,8208.709961,8258.950195,8258.917969,2677400
2013-07-18,8238.280273,8265.700195,8181.990234,8194.879883,8194.847656,2557800
2013-07-19,8117.939941,8139.810059,8046.700195,8062.029785,8061.999023,2541200
2013-07-22,8092.029785,8137.370117,8092.029785,8105.450195,8105.419434,1948400
2013-07-23,8152.720215,8220.889648,8145.089844,8214.650391,8214.618164,2607200
2013-07-24,8222.849609,8233.099609,8172.229980,8196.190430,8196.158203,2210200
2013-07-25,8173.189941,8203.490234,8140.410156,8163.580078,8163.549316,2044600
2013-07-26,8188.359863,8222.820313,8135.729980,8149.399902,8149.369141,1833800
2013-07-29,8146.140137,8163.890137,8074.290039,8084.500000,8084.469238,1566000
2013-07-30,8113.169922,8176.740234,8112.910156,8163.549805,8163.519043,1789200
2013-07-31,8163.439941,8170.569824,8107.600098,8107.939941,8107.909180,2083500
2013-08-01,8110.729980,8113.399902,8056.220215,8056.220215,8056.189453,2017200
2013-08-02,8114.509766,8162.910156,8087.100098,8099.879883,8099.849121,2267000
2013-08-05,8104.200195,8143.439941,8075.990234,8138.629883,8138.599121,1870100
2013-08-06,8129.850098,8129.850098,8028.930176,8038.910156,8038.879395,2093500
2013-08-07,7993.569824,7993.569824,7921.290039,7921.290039,7921.259766,2091200
2013-08-08,7910.200195,7932.350098,7894.180176,7907.669922,7907.639648,1950400
2013-08-09,7955.000000,7955.000000,7853.970215,7856.140137,7856.110352,2009000
2013-08-12,7878.220215,7908.680176,7862.040039,7903.379883,7903.349609,1668000
2013-08-13,7935.790039,7986.270020,7935.790039,7986.270020,7986.239258,1916200
2013-08-14,7978.740234,7981.560059,7926.229980,7951.330078,7951.299805,2004300
2013-08-15,7903.009766,7916.020020,7850.270020,7887.259766,7887.229492,2166600
2013-08-16,7854.680176,7949.430176,7850.490234,7925.000000,7924.969727,2037700
2013-08-19,7937.450195,7944.740234,7888.870117,7900.209961,7900.179688,1804300
2013-08-20,7896.379883,7924.520020,7829.779785,7832.649902,7832.620605,2051400
2013-08-22,7779.439941,7825.560059,7737.330078,7814.379883,7814.351074,2255900
2013-08-23,7863.729980,7895.129883,7845.919922,7873.310059,7873.280273,1946600
2013-08-26,7906.520020,7913.740234,7874.049805,7894.970215,7894.939941,1564000
2013-08-27,7875.930176,7895.229980,7820.839844,7820.839844,7820.810547,1852400
2013-08-28,7776.870117,7834.109863,7761.759766,7824.540039,7824.510742,1666200
2013-08-29,7841.990234,7931.049805,7841.990234,7917.660156,7917.629883,1754200
2013-08-30,7949.990234,8021.890137,7936.819824,8021.890137,8021.859375,2087800
2013-09-02,8010.149902,8052.709961,7993.129883,8038.859863,8038.829102,1807200
2013-09-03,8095.660156,8102.660156,8067.620117,8088.370117,8088.339355,2107400
2013-09-04,8066.669922,8094.120117,8041.490234,8083.439941,8083.409180,2034100
2013-09-05,8109.240234,8169.100098,8107.220215,8169.100098,8169.069336,2419300
2013-09-06,8180.529785,8182.560059,8155.500000,8164.200195,8164.169434,2418400
2013-09-09,8176.470215,8192.110352,8117.870117,8192.110352,8192.078125,2156500
2013-09-10,8217.209961,8238.910156,8155.870117,8208.769531,8208.737305,2388600
2013-09-11,8174.540039,8208.990234,8137.069824,8208.990234,8208.958008,2169100
2013-09-12,8180.379883,8226.610352,8177.029785,8225.360352,8225.328125,2168200
2013-09-13,8210.150391,8228.669922,8162.140137,8168.200195,8168.169434,1606400
2013-09-16,8189.609863,8255.339844,8189.609863,8255.339844,8255.307617,1894800
2013-09-17,8241.030273,8249.780273,8218.940430,8249.780273,8249.748047,1632500
2013-09-18,8248.179688,8263.049805,8209.179688,8209.179688,8209.147461,1853300
2013-09-23,8226.799805,8293.030273,8221.339844,8292.830078,8292.797852,2274900
2013-09-24,8295.500000,8310.940430,8265.549805,8299.120117,8299.087891,2283200
2013-09-25,8283.599609,8285.280273,8253.429688,8283.900391,8283.868164,2257100
2013-09-26,8290.099609,8290.099609,8184.680176,8184.680176,8184.649414,2068800
2013-09-27,8222.129883,8244.860352,8207.719727,8230.679688,8230.647461,2154900
2013-09-30,8174.859863,8204.400391,8137.109863,8173.870117,8173.839355,1885800
2013-10-01,8173.990234,8222.379883,8172.790039,8187.020020,8186.989258,2001300
2013-10-02,8215.959961,8228.809570,8204.339844,8216.519531,8216.487305,2471200
2013-10-03,8231.679688,8376.790039,8231.679688,8359.019531,8358.987305,3252800
2013-10-04,8345.820313,8376.059570,8336.610352,8364.549805,8364.517578,2566700
2013-10-07,8354.910156,8361.500000,8323.790039,8333.660156,8333.627930,2777100
2013-10-08,8340.330078,8375.650391,8311.589844,8375.650391,8375.618164,2581600
2013-10-09,8352.250000,8378.370117,8330.790039,8344.730469,8344.698242,2605200
2013-10-11,8407.450195,8433.530273,8349.370117,8349.370117,8349.337891,2618600
2013-10-14,8339.990234,8343.650391,8269.160156,8273.959961,8273.927734,2278900
2013-10-15,8320.480469,8368.019531,8320.480469,8367.879883,8367.847656,2286900
2013-10-16,8384.030273,8384.030273,8332.179688,8332.179688,8332.147461,2017400
2013-10-17,8390.879883,8415.160156,8364.889648,8374.679688,8374.647461,2263300
2013-10-18,8416.330078,8441.190430,8390.320313,8441.190430,8441.158203,2315100
2013-10-21,8456.679688,8459.299805,8400.059570,8419.320313,8419.288086,1980700
2013-10-22,8407.620117,8425.309570,8376.269531,8418.269531,8418.237305,1945800
2013-10-23,8419.799805,8438.950195,8380.150391,8393.620117,8393.587891,1912600
2013-10-24,8364.450195,8413.719727,8346.519531,8413.719727,8413.687500,1662800
2013-10-25,8380.309570,8390.250000,8322.150391,8346.620117,8346.587891,1962800
2013-10-28,8365.429688,8414.809570,8348.419922,8407.830078,8407.797852,1712900
2013-10-29,8394.849609,8432.900391,8380.209961,8420.980469,8420.948242,1822800
2013-10-30,8429.400391,8465.059570,8419.209961,8465.059570,8465.027344,2049400
2013-10-31,8437.759766,8469.580078,8424.469727,8450.059570,8450.027344,2269000
2013-11-01,8474.469727,8476.629883,8378.940430,8388.179688,8388.147461,2146900
2013-11-04,8371.830078,8371.830078,8333.629883,8354.139648,8354.107422,2064200
2013-11-05,8354.919922,8372.799805,8262.200195,8262.200195,8262.167969,2292100
2013-11-06,8275.070313,8297.570313,8232.500000,8281.969727,8281.937500,2237200
2013-11-07,8298.059570,8298.059570,8250.719727,8283.709961,8283.677734,2161800
2013-11-08,8235.299805,8266.719727,8216.330078,8229.589844,8229.557617,1863300
2013-11-11,8228.900391,8242.410156,8168.919922,8182.560059,8182.529297,1862200
2013-11-12,8233.620117,8233.620117,8160.169922,8195.259766,8195.227539,2131400
2013-11-13,8199.259766,8199.259766,8104.259766,8104.259766,8104.229004,1783600
2013-11-14,8137.819824,8161.700195,8100.729980,8134.910156,8134.879395,2146800
2013-11-15,8168.899902,8210.099609,8160.279785,8177.120117,8177.089355,1940800
2013-11-18,8201.849609,8226.610352,8186.470215,8191.459961,8191.429199,1750600
2013-11-19,8215.000000,8260.820313,8215.000000,8260.209961,8260.177734,1918200
2013-11-20,8250.309570,8262.910156,8204.459961,8204.459961,8204.427734,1928700
2013-11-21,8197.860352,8203.450195,8093.819824,8099.450195,8099.419434,1835300
2013-11-22,8107.979980,8142.720215,8107.979980,8116.779785,8116.749023,1605200
2013-11-25,8182.899902,8217.620117,8182.899902,8187.509766,8187.479004,1923100
2013-11-26,8200.700195,8281.379883,8187.279785,8248.019531,8247.987305,2635900
2013-11-27,8287.629883,8312.320313,8279.509766,8295.879883,8295.847656,2058100
2013-11-28,8320.650391,8377.809570,8320.650391,8362.429688,8362.397461,2379200
2013-11-29,8374.139648,8414.790039,8365.320313,8406.830078,8406.797852,2180600
2013-12-02,8429.240234,8437.129883,8391.820313,8414.610352,8414.578125,1737900
2013-12-03,8407.740234,8418.230469,8390.730469,8392.549805,8392.517578,1925000
